Collection Month Name,Collection Year,Collection Month Number,IMP code,IMP name,DMU Code,DMU Name,Invoice Country Code,Invoice Account Number,Invoice Account Name,Origin Country Code,Destination Country Code,Division Code,Product Code,Product Family Description,Invoice Account City,Invoice Account State,Product Description,Total Net Charge Euro,Real Weight Kg,Payweight Kg,Pieces,Consignments
January,2017,1,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 18,DE-Acct Nr. 18,SE,DE,International,48N,Economy Express,Hamminkeln,,ECONOMY EXPRESS (NON DOCS),59.32,24,46.927,3,1
January,2017,1,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 19,DE-Acct Nr. 19,DE,DE,Domestic,08N,Express,DUESSELDORF,,8:00 EXPRESS (NON DOCS),1146.27,1545.31,1658,71,25
January,2017,1,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 19,DE-Acct Nr. 19,DE,DE,Domestic,09N,Express,DUESSELDORF,,9:00 EXPRESS (NON DOCS),2042.24,2986.05,3257,219,68
January,2017,1,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 19,DE-Acct Nr. 19,DE,DE,Domestic,10N,Express,DUESSELDORF,,10:00 EXPRESS (NON DOCS),1452.95,2509.46,2672,82,30
January,2017,1,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 19,DE-Acct Nr. 19,DE,DE,Domestic,12N,Express,DUESSELDORF,,12:00 EXPRESS (NON DOCS),26649.18,56136.31,60732,2902,709
January,2017,1,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 19,DE-Acct Nr. 19,DE,DE,Domestic,15N,Express,DUESSELDORF,,EXPRESS (NON DOCS),24476.12,53168.34,58411,2653,614
January,2017,1,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 20,DE-Acct Nr. 20,DE,ES,International,15N,Express,DUISBURG,,EXPRESS (NON DOCS),39.93,1.2,4.175,1,1
January,2017,1,123456,Example Industries Ltd.,,,DK,DK-Acct Nr. 21,DK-Acct Nr. 21,DE,DK,International,12N,Express,HORSHOLM,,12:00 EXPRESS (NON DOCS),140.87008,14.16,23.6,1,1
January,2017,1,123456,Example Industries Ltd.,,,FI,FI-Acct Nr. 22,FI-Acct Nr. 22,FI,DE,International,412,Economy Express,VANTAA,,12:00 ECONOMY EXPRESS,291.69,33,97.25,4,2
January,2017,1,123456,Example Industries Ltd.,,,FI,FI-Acct Nr. 22,FI-Acct Nr. 22,FI,DE,International,48N,Economy Express,VANTAA,,ECONOMY EXPRESS (NON DOCS),256.96,182,204,1,1
January,2017,1,123456,Example Industries Ltd.,,,FI,FI-Acct Nr. 22,FI-Acct Nr. 22,FI,DK,International,15D,Express,VANTAA,,EXPRESS (DOCS),22.38,0.12,0.12,1,1
January,2017,1,123456,Example Industries Ltd.,,,FI,FI-Acct Nr. 22,FI-Acct Nr. 22,FI,GB,International,12N,Express,VANTAA,,12:00 EXPRESS (NON DOCS),111.26,5.2,8,1,1
January,2017,1,123456,Example Industries Ltd.,,,FI,FI-Acct Nr. 22,FI-Acct Nr. 22,FI,IN,International,15D,Express,VANTAA,,EXPRESS (DOCS),29.96,0.12,0.12,1,1
January,2017,1,123456,Example Industries Ltd.,,,FI,FI-Acct Nr. 22,FI-Acct Nr. 22,FI,IN,International,15N,Express,VANTAA,,EXPRESS (NON DOCS),41.28,0.41,0.41,1,1
January,2017,1,123456,Example Industries Ltd.,,,FI,FI-Acct Nr. 22,FI-Acct Nr. 22,FI,NO,International,15D,Express,VANTAA,,EXPRESS (DOCS),36.2,0.2,0.2,1,1
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 23,FR-Acct Nr. 23,,,International,MAN,Express,,,,3,0,0,0,0
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 23,FR-Acct Nr. 23,FR,MQ,International,48N,Economy Express,NEUILLY SUR SEINE,,ECONOMY EXPRESS (NON DOCS),52.59,0.75,2.672,1,1
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 25,FR-Acct Nr. 25,FR,MQ,International,48N,Economy Express,NEUILLY-SUR-SEINE,,ECONOMY EXPRESS (NON DOCS),696.02,42.15,97.194,6,4
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 25,FR-Acct Nr. 25,,,International,MAN,Express,,,,1.2,0,0,0,0
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 27,FR-Acct Nr. 27,FR,FR,Domestic,J10,Express,,,,379.37,177.5,177.5,13,11
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 27,FR-Acct Nr. 27,FR,FR,Domestic,J13,Express,,,,4540.518,2967.2,2967.2,437,297
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 27,FR-Acct Nr. 27,FR,FR,Domestic,J9,Express,,,,87.244,13.04,13.04,6,6
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 28,FR-Acct Nr. 28,FR,FR,Domestic,J10,Express,,,,124.264,32.26,32.26,12,9
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 28,FR-Acct Nr. 28,FR,FR,Domestic,J12,Express,,,,11.27,3.7,3.7,2,1
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 28,FR-Acct Nr. 28,FR,FR,Domestic,J13,Express,,,,32120.112,14027.44,14027.44,6257,3433
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 28,FR-Acct Nr. 28,FR,FR,Domestic,J9,Express,,,,287.476,154.62,154.62,25,17
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 29,FR-Acct Nr. 29,FR,FR,Domestic,J10,Express,,,,2199.138,663.1,663.1,116,82
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 29,FR-Acct Nr. 29,FR,FR,Domestic,J13,Express,,,,286.394,145.05,145.05,17,11
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 29,FR-Acct Nr. 29,FR,FR,Domestic,J9,Express,,,,3793.67,1199.92,1199.92,183,123
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 30,FR-Acct Nr. 30,FR,FR,Domestic,J10,Express,,,,1230.82,386.24,386.24,168,72
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 30,FR-Acct Nr. 30,FR,FR,Domestic,J12,Express,,,,5.824,0.36,0.36,0,0
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 30,FR-Acct Nr. 30,FR,FR,Domestic,J13,Express,,,,32333.208,31066.04,31066.04,3626,1699
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 30,FR-Acct Nr. 30,FR,FR,Domestic,J9,Express,,,,2347.996,446.46,446.46,336,143
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 31,FR-Acct Nr. 31,FR,FR,Domestic,J12,Express,,,,28.64,25.2,25.2,4,1
January,2017,1,123456,Example Industries Ltd.,,,FR,FR-Acct Nr. 31,FR-Acct Nr. 31,FR,FR,Domestic,J13,Express,,,,154.58,97.4,97.4,8,7
January,2017,1,123456,Example Industries Ltd.,,,GB,GB-Acct Nr. 32,GB-Acct Nr. 32,GB,BE,International,48N,Economy Express,Huntingdon,CAMBRIDGESHIRE,ECONOMY EXPRESS (NON DOCS),226.225087,74,360,1,1
January,2017,1,123456,Example Industries Ltd.,,,GB,GB-Acct Nr. 32,GB-Acct Nr. 32,GB,CH,International,48N,Economy Express,Huntingdon,CAMBRIDGESHIRE,ECONOMY EXPRESS (NON DOCS),731.605363,197,642,2,2
January,2017,1,123456,Example Industries Ltd.,,,GB,GB-Acct Nr. 32,GB-Acct Nr. 32,,,International,MAN,Express,,,,9.8546492,0,0,0,0
January,2017,1,123456,Example Industries Ltd.,,,IT,IT-Acct Nr. 33,IT-Acct Nr. 33,DE,IT,International,48N,Economy Express,AGRATE BRIANZA,MB,ECONOMY EXPRESS (NON DOCS),48.46,2.7,8.5,1,1
January,2017,1,123456,Example Industries Ltd.,,,IT,IT-Acct Nr. 34,IT-Acct Nr. 34,IT,IT,Domestic,AR,Express,RODANO,MI,EXPRESS SUD,5731.30924,2824.6,3098.45,442,336
January,2017,1,123456,Example Industries Ltd.,,,IT,IT-Acct Nr. 34,IT-Acct Nr. 34,IT,IT,Domestic,CT,,RODANO,MI,TNT CITY,560.84914,681.35,798.1,102,82
January,2017,1,123456,Example Industries Ltd.,,,IT,IT-Acct Nr. 34,IT-Acct Nr. 34,IT,IT,Domestic,EA,,RODANO,MI,ECONOMY EXPRESS,2467.54054,2127.99,2632.37,330,309
January,2017,1,123456,Example Industries Ltd.,,,IT,IT-Acct Nr. 34,IT-Acct Nr. 34,IT,IT,Domestic,PM,Express,RODANO,MI,EXPRESS NORD,34957.9401,42311.178,53761.399,6306,4750
January,2017,1,123456,Example Industries Ltd.,,,IT,IT-Acct Nr. 34,IT-Acct Nr. 34,IT,IT,Domestic,TD,Express,RODANO,MI,10:00 EXPRESS,3946.94734,2254.6,2474.95,382,280
January,2017,1,123456,Example Industries Ltd.,,,IT,IT-Acct Nr. 34,IT-Acct Nr. 34,IT,IT,Domestic,TT,Express,RODANO,MI,12:00 EXPRESS,1510.78575,1737.82,1869.98,193,132
January,2017,1,123456,Example Industries Ltd.,,,NL,NL-Acct Nr. 35,NL-Acct Nr. 35,DE,NL,International,48N,Economy Express,Hoofddorp,,ECONOMY EXPRESS (NON DOCS),193.14,17.7,45.75,3,3
January,2017,1,123456,Example Industries Ltd.,,,NL,NL-Acct Nr. 35,NL-Acct Nr. 35,NL,NL,Domestic,09,Express,Hoofddorp,,9:00 EXPRESS,562.45,341.953,758.1,76,21
January,2017,1,123456,Example Industries Ltd.,,,NL,NL-Acct Nr. 35,NL-Acct Nr. 35,NL,NL,Domestic,10,Express,Hoofddorp,,10:00 EXPRESS,349.35,153.658,252.786,46,25
January,2017,1,123456,Example Industries Ltd.,,,NL,NL-Acct Nr. 35,NL-Acct Nr. 35,NL,NL,Domestic,12,Express,Hoofddorp,,12:00 EXPRESS,389,272.075,533.677,69,28
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,AT,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),1456.01806,121.6,212.2,11,7
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,DE,International,10N,Express,WARSZAWA,,10:00 EXPRESS (NON DOCS),96.287072,5,5,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,DE,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),142.973303,15,19.2,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,PL,Domestic,09D,Express,WARSZAWA,,9:00 EXPRESS (DOCS),34.971392,50.01,50.01,5,3
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,PL,Domestic,09N,Express,WARSZAWA,,9:00 EXPRESS (NON DOCS),1940.865705,3435.25,4800.641,280,107
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,PL,Domestic,10D,Express,WARSZAWA,,10:00 EXPRESS (DOCS),102.501017,10,10,20,20
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,PL,Domestic,10N,Express,WARSZAWA,,10:00 EXPRESS (NON DOCS),657.305229,1421.13,1729.998,95,39
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,PL,Domestic,12D,Express,WARSZAWA,,12:00 EXPRESS (DOCS),189.839375,28.72,28.72,41,41
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,PL,Domestic,12N,Express,WARSZAWA,,12:00 EXPRESS (NON DOCS),1799.427987,2851.29,4969.065,301,107
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,PL,Domestic,15D,Express,WARSZAWA,,EXPRESS (DOCS),90.991192,9.93,9.93,20,20
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,PL,Domestic,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),1784.193409,3375.34,4644.442,287,189
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 36,PL-Acct Nr. 36,PL,US,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),914.71679,52.08,102.8,3,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 37,PL-Acct Nr. 37,PL,DE,International,48N,Economy Express,WARSZAWA,,ECONOMY EXPRESS (NON DOCS),56.546178,5.5,6,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 37,PL-Acct Nr. 37,PL,PL,Domestic,09D,Express,WARSZAWA,,9:00 EXPRESS (DOCS),13.307134,1.2,1.2,2,2
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 37,PL-Acct Nr. 37,PL,PL,Domestic,09N,Express,WARSZAWA,,9:00 EXPRESS (NON DOCS),59.139713,49.75,65.016,4,4
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 37,PL-Acct Nr. 37,PL,PL,Domestic,10D,Express,WARSZAWA,,10:00 EXPRESS (DOCS),5.719186,1,1,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 37,PL-Acct Nr. 37,PL,PL,Domestic,12D,Express,WARSZAWA,,12:00 EXPRESS (DOCS),25.881107,3.5,3.5,5,5
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 37,PL-Acct Nr. 37,PL,PL,Domestic,12N,Express,WARSZAWA,,12:00 EXPRESS (NON DOCS),58.065296,21.55,38.7,10,10
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 37,PL-Acct Nr. 37,PL,PL,Domestic,15D,Express,WARSZAWA,,EXPRESS (DOCS),97.065274,11.59,11.59,20,20
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 37,PL-Acct Nr. 37,PL,PL,Domestic,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),491.960971,661.75,789.575,89,70
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 38,PL-Acct Nr. 38,PL,DE,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),426.964403,45,57.6,3,3
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 38,PL-Acct Nr. 38,PL,DE,International,48N,Economy Express,WARSZAWA,,ECONOMY EXPRESS (NON DOCS),548.324542,94,292.75,7,3
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 38,PL-Acct Nr. 38,PL,PL,Domestic,09N,Express,WARSZAWA,,9:00 EXPRESS (NON DOCS),28.792002,40,43.233,3,3
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 38,PL-Acct Nr. 38,PL,PL,Domestic,10N,Express,WARSZAWA,,10:00 EXPRESS (NON DOCS),58.880061,86.7,115.8,7,6
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 38,PL-Acct Nr. 38,PL,PL,Domestic,12N,Express,WARSZAWA,,12:00 EXPRESS (NON DOCS),124.084275,189,369.05,6,5
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 38,PL-Acct Nr. 38,PL,PL,Domestic,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),293.799993,448.15,804.89,32,24
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,GR,PL,International,48N,Economy Express,WARSZAWA,,ECONOMY EXPRESS (NON DOCS),151.244516,17,48.25,4,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,PL,CZ,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),86.659948,10.25,10.25,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,PL,CZ,International,48N,Economy Express,WARSZAWA,,ECONOMY EXPRESS (NON DOCS),93.818889,30.65,30.65,2,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,PL,EE,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),43.252096,2,2,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,PL,GR,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),1203.944293,141.05,155.25,7,2
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,PL,GR,International,48N,Economy Express,WARSZAWA,,ECONOMY EXPRESS (NON DOCS),795.833524,79,432,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,PL,LT,International,15D,Express,WARSZAWA,,EXPRESS (DOCS),32.362223,0.08,0.08,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,PL,PL,Domestic,15D,Express,WARSZAWA,,EXPRESS (DOCS),12.233725,0.3,0.3,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 39,PL-Acct Nr. 39,PL,PL,Domestic,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),176.641479,128.85,338.169,20,10
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,CH,PL,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),1276.165104,184,211.2,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,GR,PL,International,48N,Economy Express,WARSZAWA,,ECONOMY EXPRESS (NON DOCS),885.278586,350,426.75,19,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,PL,CY,International,15D,Express,WARSZAWA,,EXPRESS (DOCS),34.063727,0.2,0.2,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,PL,CY,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),96.605433,2.6,8.4,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,PL,EE,International,15D,Express,WARSZAWA,,EXPRESS (DOCS),36.011727,1,1,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,PL,EE,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),116.829831,5,12.8,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,PL,GR,International,15D,Express,WARSZAWA,,EXPRESS (DOCS),32.676056,0.5,0.5,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,PL,GR,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),3002.398186,328.15,378.8,13,4
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,PL,PL,Domestic,15D,Express,WARSZAWA,,EXPRESS (DOCS),17.528944,4.16,4.16,5,5
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 40,PL-Acct Nr. 40,PL,PL,Domestic,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),292.642593,856.85,1082.845,16,5
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 41,PL-Acct Nr. 41,PL,DE,International,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),155.162368,13,13.4,3,3
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 41,PL-Acct Nr. 41,PL,DE,International,48N,Economy Express,WARSZAWA,,ECONOMY EXPRESS (NON DOCS),301.020667,31,47.75,5,5
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 41,PL-Acct Nr. 41,PL,PL,Domestic,15N,Express,WARSZAWA,,EXPRESS (NON DOCS),132.364597,232.01,300.824,25,25
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 42,PL-Acct Nr. 42,PL,DE,International,12N,Express,WARSZAWA,,12:00 EXPRESS (NON DOCS),80.91013,2.65,2.65,1,1
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 42,PL-Acct Nr. 42,PL,GB,International,15D,Express,WARSZAWA,,EXPRESS (DOCS),59.010431,1,1,2,2
January,2017,1,123456,Example Industries Ltd.,,,PL,PL-Acct Nr. 42,PL-Acct Nr. 42,PL,PL,Domestic,15D,Express,WARSZAWA,,EXPRESS (DOCS),104.800983,15,15,30,30
January,2017,1,123456,Example Industries Ltd.,,,PT,PT-Acct Nr. 43,PT-Acct Nr. 43,FR,PT,International,15N,Express,FORTE DA CASA,,EXPRESS (NON DOCS),411.45,21.85,74.8,1,1
January,2017,1,123456,Example Industries Ltd.,,,SG,SG-Acct Nr. 44,SG-Acct Nr. 44,SG,PH,International,48N,Economy Express,SINGAPORE,,ECONOMY EXPRESS (NON DOCS),52.757983,9.3,13.8,1,1
January,2017,1,123456,Example Industries Ltd.,,,US,US-Acct Nr. 45,US-Acct Nr. 45,CH,US,International,48N,Economy Express,OKLAHOMA CITY,OK,ECONOMY EXPRESS (NON DOCS),224.452311,0.9,2.4,1,1
January,2018,1,123456,Example Industries Ltd.,,,AE,AE-Acct Nr. 1,AE-Acct Nr. 1,AE,TN,International,15N,Express,DUBAI HEALTHCARE CITY,DUBAI,EXPRESS (NON DOCS),351.372877,10.32,20.4,2,2
January,2018,1,123456,Example Industries Ltd.,,,AE,AE-Acct Nr. 1,AE-Acct Nr. 1,SE,AE,International,48N,Economy Express,DUBAI HEALTHCARE CITY,DUBAI,ECONOMY EXPRESS (NON DOCS),250.629461,5.9,20.25,2,2
January,2018,1,123456,Example Industries Ltd.,,,AU,AU-Acct Nr. 47,AU-Acct Nr. 47,AU,AU,Domestic,75,Express,Nunawading,VICTORIA,OVERNIGHT FIRST CLASS,8.853414,1,1,1,1
January,2018,1,123456,Example Industries Ltd.,,,AU,AU-Acct Nr. 2,AU-Acct Nr. 2,AU,AU,Domestic,75,Express,Mount Waverley,VICTORIA,OVERNIGHT FIRST CLASS,61.440484,8,28,3,3
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,BE,Domestic,15N,Express,Brussel,,EXPRESS (NON DOCS),2761.88,874.034,3088.2,369,282
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,CZ,International,15N,Express,Brussel,,EXPRESS (NON DOCS),13.26,0.35,2.4,1,1
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,DE,International,15N,Express,Brussel,,EXPRESS (NON DOCS),157.25,203.42,338.07,29,10
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,GB,International,48N,Economy Express,Brussel,,ECONOMY EXPRESS (NON DOCS),110.36,250,285.5,1,1
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,LU,International,15N,Express,Brussel,,EXPRESS (NON DOCS),40.73,14.033,47.1,7,5
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,NL,International,15N,Express,Brussel,,EXPRESS (NON DOCS),11.08,10.55,19.2,1,1
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,AT,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),5271.07,753,2448.4,9,4
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,BE,Domestic,09N,Express,Oudsbergen,,9:00 EXPRESS (NON DOCS),95.36,23.5,211,1,1
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,BE,Domestic,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),266.83,266,1123.25,3,2
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,BE,Domestic,15N,Express,Oudsbergen,,EXPRESS (NON DOCS),80.96,90,437.5,1,1
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,CH,International,10N,Express,Oudsbergen,,10:00 EXPRESS (NON DOCS),9794.36,1929.8,3583.6,128,56
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,CH,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),10699.15,1449.5,4898.8,22,12
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,DE,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),1388.28,2772,8838.6,31,13
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,DE,International,15N,Express,Oudsbergen,,EXPRESS (NON DOCS),57.97,119,323.4,1,1
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,DK,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),2653.88,501,1226.2,5,3
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,ES,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),11407.49,2048,5315.6,19,8
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,FR,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),4983.6,3770.5,12528.6,44,25
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,FR,International,15N,Express,Oudsbergen,,EXPRESS (NON DOCS),881.21,1074,3069.8,10,2
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,GB,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),27605.4,3326,12852.2,57,19
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,GB,International,15N,Express,Oudsbergen,,EXPRESS (NON DOCS),5115.73,778,2413.4,8,1
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,IT,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),15252.22,2556,7066,24,14
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,IT,International,15N,Express,Oudsbergen,,EXPRESS (NON DOCS),3920.46,719,1849,6,1
January,2018,1,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 4,BE-Acct Nr. 4,BE,NL,International,12N,Express,Oudsbergen,,12:00 EXPRESS (NON DOCS),458.62,664,2414.6,9,6
